NASA Surface meteorology and Solar Energy: Global Data
Monthly Averaged Insolation Clearness Index (0 to 1.0)

Monthly average for July 1983 - June 1993

Lat Lon Jan Feb Mar Apr May  Jun  Jul  Aug  Sep  Oct  Nov  Dec
69 119 0.20 0.29 0.55 0.57 0.50 0.43 0.44 0.39 0.36 0.37 0.26 na
69 120 0.20 0.29 0.55 0.57 0.50 0.43 0.44 0.39 0.36 0.38 0.26 na
69 121 0.20 0.30 0.55 0.57 0.50 0.43 0.44 0.39 0.36 0.38 0.26 na
69 122 0.20 0.30 0.55 0.58 0.50 0.43 0.44 0.38 0.36 0.39 0.26 na
69 123 0.20 0.31 0.55 0.58 0.49 0.43 0.44 0.38 0.36 0.39 0.26 na
69 124 0.20 0.32 0.55 0.58 0.48 0.42 0.43 0.38 0.36 0.40 0.26 na
69 125 0.20 0.33 0.55 0.58 0.48 0.42 0.43 0.37 0.36 0.40 0.26 na
69 126 0.20 0.34 0.55 0.58 0.47 0.42 0.43 0.37 0.36 0.41 0.32 na
69 127 0.20 0.35 0.55 0.58 0.46 0.42 0.43 0.36 0.36 0.42 0.32 na
69 128 0.20 0.35 0.55 0.58 0.46 0.42 0.43 0.36 0.37 0.42 0.32 na
69 129 0.20 0.35 0.55 0.58 0.46 0.42 0.43 0.36 0.37 0.41 0.32 na
69 130 0.20 0.35 0.55 0.57 0.47 0.43 0.43 0.37 0.37 0.40 0.32 na
69 131 0.20 0.34 0.55 0.57 0.47 0.44 0.43 0.37 0.37 0.39 0.32 na
69 132 0.20 0.34 0.55 0.57 0.47 0.44 0.43 0.37 0.38 0.38 0.26 na
69 133 0.20 0.33 0.54 0.57 0.47 0.45 0.43 0.37 0.38 0.37 0.26 na
69 134 0.20 0.33 0.54 0.57 0.48 0.45 0.43 0.38 0.38 0.36 0.26 na
69 135 0.20 0.33 0.54 0.57 0.48 0.45 0.43 0.38 0.38 0.36 0.26 na
69 136 0.20 0.32 0.55 0.57 0.48 0.45 0.43 0.38 0.38 0.36 0.26 na
69 137 0.20 0.32 0.55 0.58 0.48 0.45 0.43 0.37 0.37 0.37 0.26 na
69 138 0.20 0.32 0.55 0.59 0.48 0.45 0.43 0.37 0.37 0.37 0.26 na
69 139 0.20 0.32 0.55 0.59 0.48 0.44 0.43 0.37 0.36 0.38 0.26 na
69 140 0.20 0.32 0.55 0.60 0.49 0.44 0.42 0.37 0.35 0.39 0.26 na
69 141 0.20 0.32 0.56 0.60 0.49 0.44 0.42 0.36 0.35 0.39 0.26 na
69 142 0.20 0.32 0.56 0.61 0.49 0.44 0.42 0.36 0.34 0.39 0.26 na
69 143 0.20 0.32 0.56 0.60 0.49 0.44 0.42 0.37 0.34 0.39 0.26 na
69 144 0.20 0.31 0.55 0.60 0.50 0.44 0.42 0.37 0.35 0.39 0.26 na
69 145 0.20 0.31 0.55 0.60 0.50 0.44 0.42 0.37 0.35 0.38 0.26 na
69 146 0.20 0.31 0.55 0.59 0.50 0.44 0.43 0.37 0.35 0.38 0.26 na
69 147 0.20 0.31 0.55 0.58 0.49 0.45 0.43 0.37 0.35 0.37 0.26 na
69 148 0.20 0.30 0.55 0.58 0.49 0.45 0.43 0.38 0.35 0.37 0.26 na
69 149 0.20 0.30 0.55 0.57 0.49 0.45 0.44 0.38 0.35 0.37 0.26 na
69 150 0.20 0.30 0.55 0.57 0.49 0.45 0.44 0.38 0.35 0.37 0.26 na
69 151 0.20 0.30 0.55 0.57 0.48 0.45 0.44 0.38 0.36 0.37 0.26 na
69 152 0.20 0.29 0.55 0.57 0.48 0.45 0.44 0.38 0.36 0.37 0.26 na
69 153 0.20 0.29 0.55 0.57 0.48 0.45 0.45 0.38 0.36 0.37 0.26 na
69 154 0.20 0.29 0.55 0.57 0.48 0.46 0.45 0.37 0.36 0.37 0.26 na
69 155 0.20 0.29 0.55 0.57 0.48 0.46 0.45 0.37 0.36 0.37 0.26 na
69 156 0.20 0.29 0.55 0.57 0.48 0.46 0.45 0.37 0.36 0.38 0.26 na
69 157 0.20 0.29 0.55 0.57 0.48 0.46 0.45 0.38 0.36 0.38 0.26 na
69 158 0.20 0.29 0.55 0.57 0.48 0.47 0.45 0.38 0.36 0.39 0.26 na
69 159 0.20 0.29 0.55 0.57 0.47 0.47 0.46 0.38 0.36 0.39 0.26 na
69 160 0.20 0.29 0.55 0.57 0.47 0.47 0.46 0.38 0.35 0.39 0.26 na
69 161 0.20 0.30 0.55 0.57 0.47 0.48 0.46 0.38 0.35 0.40 0.26 na
69 162 0.20 0.30 0.55 0.57 0.47 0.48 0.46 0.38 0.35 0.40 0.26 na
69 163 0.20 0.30 0.55 0.57 0.46 0.48 0.46 0.38 0.35 0.40 0.26 na
69 164 0.20 0.30 0.54 0.56 0.46 0.48 0.46 0.38 0.35 0.41 0.26 na
69 165 0.20 0.30 0.54 0.56 0.45 0.47 0.45 0.38 0.35 0.41 0.26 na
69 166 0.20 0.30 0.54 0.56 0.45 0.47 0.45 0.37 0.34 0.41 0.26 na
69 167 0.20 0.31 0.53 0.55 0.45 0.47 0.45 0.37 0.34 0.41 0.26 na
69 168 0.20 0.31 0.53 0.55 0.44 0.47 0.45 0.37 0.34 0.41 0.26 na
69 169 0.20 0.31 0.53 0.55 0.44 0.47 0.45 0.37 0.34 0.41 0.26 na
69 170 0.20 0.31 0.53 0.55 0.44 0.46 0.44 0.37 0.34 0.41 0.26 na
69 171 0.20 0.31 0.53 0.55 0.44 0.46 0.44 0.37 0.34 0.41 0.26 na
69 172 0.20 0.31 0.53 0.55 0.44 0.46 0.44 0.37 0.34 0.41 0.26 na
69 173 0.20 0.31 0.53 0.55 0.44 0.46 0.44 0.37 0.35 0.41 0.26 na
69 174 0.20 0.32 0.53 0.56 0.44 0.46 0.43 0.37 0.35 0.41 0.26 na
69 175 0.20 0.32 0.53 0.56 0.43 0.46 0.43 0.37 0.35 0.41 0.26 na
69 176 0.20 0.32 0.53 0.56 0.44 0.46 0.43 0.37 0.35 0.42 0.26 na
69 177 0.20 0.31 0.53 0.54 0.42 0.45 0.43 0.37 0.35 0.40 0.26 na
69 178 0.20 0.31 0.52 0.53 0.41 0.45 0.43 0.37 0.35 0.38 0.26 na
69 179 0.20 0.30 0.52 0.51 0.39 0.44 0.43 0.37 0.34 0.36 0.26 na
70 0 na 0.22 0.32 0.35 0.35 0.34 0.30 0.32 0.30 0.27 0.17 na
70 1 na 0.22 0.32 0.36 0.35 0.34 0.31 0.32 0.30 0.27 0.17 na
70 2 na 0.22 0.33 0.36 0.35 0.34 0.31 0.32 0.30 0.27 0.17 na
70 3 na 0.22 0.33 0.36 0.35 0.34 0.31 0.32 0.31 0.27 0.17 na
70 4 na 0.22 0.33 0.36 0.35 0.34 0.31 0.33 0.31 0.28 0.17 na
70 5 na 0.21 0.33 0.37 0.35 0.35 0.31 0.34 0.32 0.28 0.17 na
70 6 na 0.21 0.33 0.37 0.36 0.35 0.32 0.34 0.32 0.28 0.17 na
70 7 na 0.21 0.33 0.38 0.36 0.35 0.32 0.35 0.33 0.28 0.17 na
70 8 na 0.21 0.33 0.38 0.36 0.35 0.32 0.35 0.34 0.28 0.17 na
70 9 na 0.21 0.34 0.39 0.36 0.36 0.33 0.36 0.34 0.28 0.17 na
70 10 na 0.21 0.34 0.39 0.37 0.36 0.33 0.37 0.35 0.28 0.17 na
70 11 na 0.21 0.33 0.39 0.37 0.36 0.33 0.37 0.35 0.27 0.25 na
70 12 na 0.21 0.33 0.38 0.36 0.36 0.33 0.37 0.35 0.27 0.25 na
70 13 na 0.22 0.33 0.38 0.36 0.36 0.34 0.37 0.35 0.27 0.25 na
70 14 na 0.22 0.32 0.37 0.36 0.37 0.34 0.38 0.36 0.27 0.25 na
70 15 na 0.22 0.32 0.37 0.36 0.37 0.34 0.38 0.36 0.27 0.25 na
70 16 na 0.23 0.32 0.36 0.35 0.37 0.35 0.38 0.36 0.27 0.25 na
70 17 na 0.23 0.32 0.36 0.35 0.37 0.35 0.38 0.36 0.27 0.25 na
70 18 na 0.23 0.33 0.36 0.36 0.38 0.35 0.39 0.36 0.27 0.25 na
70 19 na 0.23 0.34 0.37 0.36 0.38 0.36 0.39 0.36 0.27 0.25 na
70 20 na 0.24 0.35 0.38 0.36 0.38 0.36 0.38 0.36 0.27 0.25 na
70 21 na 0.24 0.35 0.38 0.37 0.38 0.36 0.38 0.36 0.28 0.25 na
70 22 na 0.24 0.36 0.39 0.37 0.38 0.36 0.37 0.35 0.28 0.25 na
70 23 na 0.26 0.37 0.39 0.37 0.38 0.36 0.37 0.35 0.28 0.25 na
70 24 na 0.26 0.37 0.40 0.37 0.38 0.35 0.36 0.35 0.28 0.25 na
70 25 na 0.26 0.37 0.39 0.37 0.38 0.35 0.36 0.34 0.28 0.25 na
70 26 na 0.26 0.36 0.39 0.37 0.37 0.35 0.36 0.34 0.28 0.25 na
70 27 na 0.26 0.35 0.39 0.37 0.37 0.35 0.36 0.34 0.28 0.25 na
70 28 na 0.26 0.35 0.39 0.37 0.37 0.35 0.36 0.34 0.28 0.25 na
70 29 na 0.26 0.35 0.39 0.37 0.37 0.35 0.36 0.33 0.28 0.25 na
70 30 na 0.26 0.35 0.39 0.37 0.37 0.35 0.36 0.33 0.28 0.25 na
70 31 na 0.26 0.35 0.39 0.37 0.37 0.35 0.36 0.33 0.28 0.25 na
70 32 na 0.26 0.36 0.40 0.38 0.37 0.36 0.36 0.33 0.27 0.25 na
70 33 na 0.26 0.36 0.40 0.38 0.37 0.36 0.36 0.33 0.27 0.25 na
70 34 na 0.26 0.36 0.40 0.38 0.38 0.36 0.37 0.33 0.27 0.25 na
70 35 na 0.26 0.36 0.41 0.38 0.38 0.36 0.37 0.33 0.27 0.25 na
70 36 na 0.24 0.35 0.41 0.38 0.38 0.36 0.37 0.33 0.27 0.25 na
70 37 na 0.24 0.35 0.41 0.38 0.38 0.37 0.37 0.33 0.27 0.25 na
70 38 na 0.24 0.35 0.41 0.37 0.38 0.37 0.37 0.33 0.27 0.25 na
70 39 na 0.24 0.34 0.41 0.37 0.38 0.37 0.37 0.32 0.27 0.25 na
70 40 na 0.24 0.34 0.41 0.37 0.39 0.38 0.37 0.32 0.27 0.25 na
70 41 na 0.24 0.34 0.41 0.37 0.39 0.38 0.37 0.32 0.27 0.25 na
70 42 na 0.24 0.34 0.41 0.37 0.39 0.38 0.37 0.32 0.27 0.25 na
70 43 na 0.24 0.33 0.41 0.37 0.39 0.39 0.37 0.32 0.27 0.25 na
70 44 na 0.24 0.33 0.41 0.37 0.40 0.39 0.37 0.32 0.27 0.25 na
70 45 na 0.24 0.33 0.40 0.37 0.40 0.39 0.37 0.32 0.27 0.25 na
70 46 na 0.24 0.32 0.40 0.37 0.40 0.39 0.37 0.32 0.27 0.25 na
70 47 na 0.26 0.32 0.39 0.36 0.40 0.39 0.37 0.31 0.27 0.25 na
70 48 na 0.26 0.32 0.39 0.36 0.40 0.40 0.36 0.31 0.27 0.25 na
70 49 na 0.26 0.32 0.38 0.36 0.40 0.40 0.36 0.31 0.27 0.25 na
70 50 na 0.26 0.32 0.38 0.36 0.40 0.40 0.36 0.30 0.27 0.25 na
70 51 na 0.26 0.32 0.37 0.36 0.40 0.40 0.36 0.30 0.27 0.25 na
70 52 na 0.27 0.33 0.37 0.35 0.40 0.41 0.37 0.30 0.27 0.25 na
70 53 na 0.27 0.34 0.37 0.35 0.40 0.41 0.37 0.31 0.28 0.25 na
70 54 na 0.26 0.34 0.37 0.35 0.40 0.41 0.37 0.31 0.28 0.25 na
70 55 na 0.26 0.35 0.37 0.35 0.40 0.42 0.37 0.31 0.29 0.25 na
70 56 na 0.26 0.36 0.38 0.34 0.40 0.42 0.37 0.31 0.29 0.25 na
70 57 na 0.26 0.37 0.38 0.34 0.40 0.42 0.38 0.32 0.29 0.25 na
70 58 na 0.26 0.37 0.38 0.34 0.40 0.43 0.38 0.32 0.29 0.25 na
70 59 na 0.26 0.38 0.39 0.34 0.40 0.43 0.38 0.32 0.29 0.25 na
70 60 na 0.26 0.38 0.40 0.35 0.40 0.43 0.37 0.32 0.29 0.25 na
70 61 na 0.26 0.39 0.41 0.35 0.40 0.43 0.37 0.32 0.30 0.25 na
70 62 na 0.26 0.40 0.42 0.36 0.40 0.43 0.37 0.32 0.30 0.25 na
70 63 na 0.26 0.41 0.43 0.36 0.40 0.43 0.37 0.32 0.30 0.25 na
70 64 na 0.26 0.42 0.44 0.36 0.40 0.43 0.37 0.32 0.31 0.25 na
70 65 na 0.26 0.42 0.45 0.37 0.39 0.43 0.37 0.32 0.31 0.25 na
70 66 na 0.26 0.43 0.45 0.37 0.40 0.44 0.37 0.31 0.31 0.25 na
70 67 na 0.26 0.43 0.47 0.39 0.40 0.44 0.37 0.31 0.31 0.25 na
70 68 na 0.26 0.44 0.48 0.40 0.41 0.44 0.37 0.31 0.32 0.25 na
70 69 na 0.26 0.44 0.50 0.41 0.41 0.44 0.37 0.31 0.33 0.25 na
70 70 na 0.26 0.45 0.51 0.43 0.42 0.44 0.37 0.30 0.33 0.25 na
70 71 na 0.26 0.45 0.53 0.44 0.43 0.45 0.37 0.30 0.33 0.25 na
70 72 na 0.26 0.46 0.54 0.46 0.43 0.45 0.37 0.30 0.34 0.25 na
70 73 na 0.26 0.46 0.55 0.47 0.44 0.45 0.37 0.30 0.35 0.25 na
70 74 na 0.26 0.46 0.57 0.49 0.44 0.45 0.37 0.30 0.35 0.25 na
70 75 na 0.26 0.46 0.57 0.49 0.44 0.45 0.37 0.30 0.35 0.25 na
70 76 na 0.26 0.47 0.57 0.49 0.44 0.45 0.37 0.30 0.35 0.25 na
70 77 na 0.26 0.47 0.57 0.49 0.44 0.45 0.37 0.30 0.35 0.25 na
70 78 na 0.26 0.47 0.57 0.49 0.44 0.45 0.37 0.30 0.35 0.25 na
70 79 na 0.26 0.47 0.57 0.49 0.44 0.45 0.37 0.30 0.35 0.25 na
70 80 na 0.26 0.47 0.57 0.50 0.44 0.45 0.37 0.30 0.35 0.25 na
70 81 na 0.26 0.47 0.57 0.50 0.44 0.46 0.37 0.30 0.35 0.25 na
70 82 na 0.27 0.48 0.57 0.50 0.44 0.46 0.37 0.30 0.35 0.25 na
70 83 na 0.27 0.48 0.57 0.50 0.43 0.45 0.37 0.31 0.35 0.25 na
70 84 na 0.27 0.49 0.57 0.51 0.43 0.45 0.37 0.31 0.35 0.25 na
70 85 na 0.27 0.49 0.57 0.51 0.43 0.45 0.37 0.32 0.34 0.25 na
70 86 na 0.27 0.49 0.57 0.51 0.43 0.45 0.37 0.32 0.34 0.25 na
70 87 na 0.27 0.50 0.57 0.51 0.42 0.45 0.37 0.32 0.34 0.25 na
70 88 na 0.27 0.50 0.57 0.51 0.42 0.45 0.37 0.32 0.34 0.25 na
70 89 na 0.27 0.50 0.57 0.51 0.41 0.44 0.37 0.32 0.34 0.25 na
70 90 na 0.27 0.51 0.57 0.50 0.40 0.44 0.36 0.32 0.34 0.25 na
70 91 na 0.28 0.51 0.57 0.50 0.40 0.44 0.36 0.32 0.34 0.25 na
70 92 na 0.28 0.51 0.57 0.50 0.39 0.43 0.36 0.32 0.33 0.25 na
70 93 na 0.28 0.51 0.57 0.50 0.38 0.43 0.36 0.32 0.33 0.25 na
70 94 na 0.27 0.51 0.56 0.50 0.38 0.42 0.36 0.32 0.33 0.25 na
70 95 na 0.27 0.51 0.56 0.50 0.39 0.42 0.36 0.32 0.33 0.25 na
70 96 na 0.27 0.51 0.56 0.50 0.39 0.42 0.36 0.32 0.33 0.25 na
70 97 na 0.27 0.50 0.56 0.50 0.39 0.42 0.36 0.33 0.33 0.25 na
70 98 na 0.26 0.50 0.55 0.50 0.39 0.42 0.36 0.33 0.33 0.25 na
70 99 na 0.26 0.50 0.55 0.50 0.39 0.42 0.36 0.33 0.33 0.25 na
70 100 na 0.26 0.50 0.55 0.50 0.40 0.42 0.36 0.33 0.33 0.25 na
70 101 na 0.26 0.50 0.55 0.50 0.40 0.42 0.36 0.33 0.33 0.25 na
70 102 na 0.26 0.50 0.55 0.50 0.40 0.42 0.36 0.33 0.33 0.25 na
70 103 na 0.26 0.50 0.55 0.50 0.40 0.42 0.36 0.34 0.33 0.25 na
70 104 na 0.26 0.51 0.54 0.50 0.40 0.42 0.36 0.34 0.33 0.25 na
70 105 na 0.26 0.51 0.54 0.50 0.40 0.42 0.36 0.34 0.33 0.25 na
70 106 na 0.26 0.51 0.54 0.50 0.40 0.42 0.36 0.34 0.33 0.25 na
70 107 na 0.26 0.52 0.54 0.50 0.41 0.43 0.36 0.34 0.33 0.25 na
70 108 na 0.26 0.52 0.54 0.50 0.41 0.43 0.36 0.34 0.33 0.25 na
70 109 na 0.26 0.52 0.55 0.50 0.41 0.43 0.36 0.34 0.34 0.25 na
70 110 na 0.26 0.53 0.55 0.50 0.41 0.43 0.37 0.34 0.34 0.25 na
70 111 na 0.26 0.53 0.55 0.50 0.41 0.43 0.37 0.34 0.34 0.25 na
70 112 na 0.26 0.53 0.55 0.51 0.41 0.43 0.37 0.34 0.35 0.25 na
70 113 na 0.26 0.54 0.55 0.51 0.42 0.44 0.37 0.34 0.35 0.25 na
70 114 na 0.26 0.54 0.55 0.51 0.42 0.43 0.37 0.34 0.35 0.25 na
70 115 na 0.27 0.54 0.56 0.51 0.42 0.43 0.37 0.34 0.35 0.25 na
70 116 na 0.27 0.54 0.56 0.51 0.42 0.43 0.37 0.34 0.36 0.25 na
70 117 na 0.27 0.54 0.56 0.50 0.42 0.43 0.37 0.34 0.37 0.25 na
70 118 na 0.27 0.54 0.56 0.50 0.42 0.43 0.38 0.34 0.37 0.25 na
70 119 na 0.27 0.54 0.57 0.50 0.42 0.43 0.38 0.35 0.37 0.25 na
70 120 na 0.27 0.54 0.57 0.50 0.42 0.43 0.38 0.35 0.38 0.25 na
70 121 na 0.28 0.54 0.57 0.50 0.42 0.43 0.38 0.35 0.39 0.25 na
70 122 na 0.28 0.54 0.57 0.50 0.42 0.43 0.38 0.35 0.39 0.25 na
70 123 na 0.29 0.54 0.57 0.49 0.42 0.43 0.37 0.35 0.39 0.33 na
70 124 na 0.29 0.54 0.57 0.49 0.42 0.43 0.37 0.35 0.39 0.33 na
70 125 na 0.31 0.54 0.58 0.49 0.42 0.43 0.37 0.35 0.39 0.33 na
70 126 na 0.32 0.54 0.58 0.48 0.42 0.43 0.36 0.35 0.39 0.33 na
70 127 na 0.32 0.54 0.58 0.48 0.42 0.43 0.36 0.35 0.39 0.33 na
70 128 na 0.32 0.54 0.58 0.47 0.42 0.43 0.36 0.35 0.39 0.33 na
70 129 na 0.32 0.54 0.58 0.48 0.43 0.43 0.36 0.35 0.39 0.33 na
70 130 na 0.32 0.54 0.58 0.48 0.43 0.43 0.36 0.35 0.38 0.33 na
70 131 na 0.32 0.54 0.58 0.48 0.43 0.44 0.36 0.35 0.38 0.33 na
70 132 na 0.31 0.54 0.58 0.48 0.44 0.44 0.36 0.36 0.37 0.33 na
70 133 na 0.31 0.54 0.58 0.48 0.44 0.44 0.37 0.36 0.37 0.33 na
70 134 na 0.31 0.54 0.58 0.49 0.44 0.44 0.37 0.36 0.36 0.33 na
70 135 na 0.31 0.54 0.58 0.49 0.45 0.44 0.37 0.36 0.35 0.33 na
70 136 na 0.31 0.54 0.59 0.49 0.45 0.44 0.37 0.36 0.35 0.33 na
70 137 na 0.29 0.54 0.59 0.49 0.45 0.44 0.37 0.36 0.36 0.33 na
70 138 na 0.29 0.54 0.59 0.49 0.44 0.43 0.37 0.36 0.36 0.33 na
70 139 na 0.29 0.54 0.59 0.50 0.44 0.43 0.37 0.35 0.37 0.33 na
70 140 na 0.29 0.55 0.60 0.50 0.44 0.43 0.36 0.35 0.37 0.33 na
70 141 na 0.29 0.55 0.60 0.50 0.43 0.42 0.36 0.35 0.37 0.33 na
70 142 na 0.29 0.55 0.60 0.50 0.43 0.42 0.36 0.35 0.37 0.33 na
70 143 na 0.29 0.54 0.60 0.50 0.43 0.42 0.36 0.35 0.37 0.33 na
70 144 na 0.28 0.54 0.59 0.51 0.43 0.41 0.36 0.35 0.37 0.33 na
70 145 na 0.28 0.54 0.59 0.50 0.43 0.42 0.36 0.35 0.37 0.33 na
70 146 na 0.28 0.54 0.58 0.49 0.43 0.42 0.36 0.35 0.37 0.33 na
70 147 na 0.28 0.54 0.57 0.48 0.43 0.42 0.37 0.35 0.37 0.33 na
70 148 na 0.28 0.54 0.55 0.48 0.43 0.43 0.37 0.35 0.36 0.33 na
70 149 na 0.28 0.53 0.55 0.47 0.43 0.43 0.37 0.35 0.36 0.33 na
70 150 na 0.27 0.53 0.54 0.46 0.43 0.44 0.37 0.35 0.36 0.33 na
70 151 na 0.27 0.53 0.53 0.45 0.43 0.44 0.37 0.35 0.35 0.33 na
70 152 na 0.27 0.53 0.52 0.44 0.43 0.45 0.38 0.35 0.35 0.33 na
70 153 na 0.27 0.53 0.52 0.43 0.43 0.45 0.38 0.35 0.35 0.33 na
70 154 na 0.27 0.53 0.52 0.43 0.43 0.45 0.38 0.35 0.35 0.33 na
70 155 na 0.27 0.53 0.52 0.43 0.43 0.45 0.38 0.35 0.35 0.33 na
70 156 na 0.27 0.53 0.52 0.43 0.43 0.45 0.38 0.34 0.35 0.33 na
70 157 na 0.27 0.53 0.52 0.43 0.44 0.45 0.38 0.34 0.35 0.33 na
70 158 na 0.27 0.52 0.52 0.43 0.44 0.46 0.38 0.34 0.35 0.33 na
70 159 na 0.27 0.52 0.52 0.42 0.44 0.46 0.38 0.34 0.35 0.33 na
70 160 na 0.27 0.52 0.52 0.42 0.44 0.46 0.38 0.34 0.35 0.33 na
70 161 na 0.27 0.52 0.52 0.42 0.44 0.46 0.38 0.34 0.35 0.33 na
70 162 na 0.27 0.52 0.52 0.42 0.44 0.46 0.38 0.34 0.35 0.33 na
70 163 na 0.27 0.52 0.51 0.41 0.44 0.46 0.38 0.34 0.36 0.33 na
70 164 na 0.27 0.51 0.51 0.41 0.44 0.46 0.38 0.34 0.36 0.33 na
70 165 na 0.27 0.51 0.51 0.40 0.44 0.46 0.38 0.34 0.37 0.33 na
70 166 na 0.27 0.51 0.51 0.40 0.44 0.46 0.38 0.34 0.37 0.33 na
70 167 na 0.27 0.51 0.51 0.40 0.44 0.46 0.38 0.34 0.37 0.33 na
70 168 na 0.28 0.50 0.51 0.39 0.44 0.45 0.38 0.34 0.37 0.33 na
70 169 na 0.28 0.50 0.51 0.39 0.43 0.45 0.38 0.34 0.37 0.33 na
70 170 na 0.28 0.51 0.51 0.39 0.43 0.45 0.38 0.35 0.37 0.33 na
70 171 na 0.28 0.51 0.51 0.38 0.43 0.45 0.38 0.35 0.37 0.33 na
70 172 na 0.28 0.51 0.51 0.38 0.43 0.44 0.38 0.35 0.37 0.33 na
70 173 na 0.28 0.51 0.51 0.38 0.43 0.44 0.38 0.36 0.37 0.33 na
70 174 na 0.28 0.51 0.51 0.37 0.43 0.44 0.38 0.36 0.37 0.33 na
70 175 na 0.28 0.51 0.51 0.37 0.42 0.44 0.38 0.36 0.37 0.33 na
70 176 na 0.28 0.51 0.51 0.37 0.42 0.43 0.38 0.36 0.37 0.33 na
70 177 na 0.28 0.51 0.51 0.37 0.42 0.43 0.38 0.36 0.36 0.33 na
70 178 na 0.28 0.51 0.50 0.37 0.42 0.43 0.38 0.36 0.35 0.33 na
70 179 na 0.27 0.50 0.49 0.36 0.42 0.43 0.38 0.35 0.34 0.25 na
71 0 na 0.20 0.32 0.35 0.34 0.33 0.31 0.32 0.30 0.26 0.14 na
71 1 na 0.20 0.32 0.35 0.34 0.33 0.31 0.32 0.30 0.27 0.14 na
71 2 na 0.20 0.32 0.35 0.34 0.33 0.31 0.32 0.30 0.27 0.14 na
71 3 na 0.20 0.32 0.35 0.34 0.33 0.31 0.32 0.30 0.27 0.14 na
71 4 na 0.20 0.32 0.35 0.34 0.33 0.31 0.32 0.31 0.27 0.14 na
71 5 na 0.20 0.32 0.36 0.34 0.33 0.31 0.33 0.31 0.27 0.14 na
71 6 na 0.20 0.32 0.36 0.34 0.34 0.31 0.33 0.32 0.27 0.14 na
71 7 na 0.20 0.32 0.36 0.35 0.34 0.32 0.34 0.32 0.27 0.14 na
71 8 na 0.18 0.32 0.37 0.35 0.34 0.32 0.34 0.33 0.27 0.14 na
71 9 na 0.18 0.32 0.37 0.35 0.34 0.32 0.35 0.33 0.27 0.14 na
71 10 na 0.18 0.32 0.37 0.35 0.34 0.33 0.35 0.33 0.27 0.14 na
71 11 na 0.18 0.32 0.38 0.35 0.34 0.33 0.36 0.34 0.27 0.14 na
71 12 na 0.18 0.32 0.38 0.36 0.35 0.33 0.36 0.34 0.27 0.14 na
71 13 na 0.18 0.33 0.38 0.36 0.35 0.34 0.37 0.35 0.27 0.14 na
71 14 na 0.18 0.33 0.38 0.36 0.36 0.34 0.37 0.35 0.27 0.14 na
71 15 na 0.20 0.33 0.38 0.36 0.36 0.35 0.38 0.36 0.27 0.14 na
71 16 na 0.20 0.33 0.38 0.36 0.36 0.35 0.38 0.36 0.27 0.14 na
71 17 na 0.20 0.33 0.38 0.36 0.37 0.35 0.39 0.37 0.27 0.14 na
71 18 na 0.20 0.34 0.38 0.36 0.37 0.36 0.39 0.37 0.27 0.14 na
71 19 na 0.20 0.34 0.38 0.36 0.37 0.36 0.40 0.38 0.27 0.14 na
71 20 na 0.20 0.33 0.38 0.36 0.37 0.36 0.39 0.37 0.27 0.14 na
71 21 na 0.20 0.33 0.38 0.36 0.37 0.36 0.39 0.37 0.26 0.14 na
71 22 na 0.20 0.33 0.38 0.36 0.37 0.36 0.39 0.37 0.26 0.14 na
71 23 na 0.20 0.33 0.37 0.36 0.37 0.36 0.38 0.36 0.26 0.14 na
71 24 na 0.22 0.32 0.37 0.36 0.37 0.36 0.38 0.36 0.26 0.29 na
71 25 na 0.22 0.32 0.37 0.36 0.37 0.36 0.37 0.36 0.26 0.29 na
71 26 na 0.22 0.32 0.37 0.36 0.37 0.36 0.37 0.35 0.26 0.29 na
71 27 na 0.22 0.31 0.37 0.36 0.37 0.35 0.36 0.35 0.25 0.29 na
71 28 na 0.22 0.32 0.37 0.36 0.37 0.36 0.36 0.35 0.25 0.29 na
71 29 na 0.22 0.32 0.38 0.36 0.37 0.36 0.36 0.34 0.25 0.29 na
71 30 na 0.22 0.33 0.38 0.36 0.37 0.36 0.36 0.34 0.25 0.29 na
71 31 na 0.22 0.33 0.38 0.36 0.37 0.36 0.36 0.34 0.25 0.29 na
71 32 na 0.22 0.34 0.39 0.37 0.37 0.36 0.36 0.34 0.26 0.29 na
71 33 na 0.22 0.35 0.39 0.37 0.37 0.36 0.37 0.34 0.26 0.29 na
71 34 na 0.22 0.35 0.40 0.37 0.37 0.36 0.37 0.33 0.26 0.29 na
71 35 na 0.22 0.35 0.40 0.37 0.37 0.36 0.37 0.33 0.26 0.29 na
71 36 na 0.22 0.35 0.40 0.37 0.37 0.36 0.37 0.33 0.26 0.14 na
71 37 na 0.22 0.35 0.40 0.37 0.38 0.37 0.37 0.33 0.26 0.14 na
71 38 na 0.22 0.35 0.41 0.37 0.38 0.37 0.37 0.32 0.26 0.14 na
71 39 na 0.22 0.35 0.41 0.36 0.38 0.37 0.36 0.32 0.26 0.14 na
71 40 na 0.20 0.35 0.41 0.36 0.38 0.37 0.36 0.31 0.26 0.14 na
71 41 na 0.20 0.35 0.41 0.36 0.38 0.37 0.36 0.31 0.26 0.14 na
71 42 na 0.20 0.35 0.42 0.36 0.38 0.37 0.36 0.31 0.26 0.14 na
71 43 na 0.20 0.34 0.41 0.36 0.38 0.38 0.36 0.30 0.26 0.14 na
71 44 na 0.22 0.34 0.41 0.36 0.38 0.38 0.36 0.30 0.26 0.14 na
